row	id1	id2	original_target	target	confidence	reason
10078	8590073291	833223747572	0.4444444444444444	1	0.92	Совпадают средство Grass для посуды с ароматом зелёного яблока и фасовка 5 л; Velly Light уточняет линейку, а Domostroy является ошибочным метаданным.
10079	8590073301	146029002999	0.5555555555555556	0	0.84	Первая карточка не раскрывает рисунок, во второй задан конкретный принт Art1176; одинаковой модели телефона и основы чехла недостаточно для варианта.
10080	8590073328	755914315591	0.4444444444444444	0	0.98	Различается форма средства «Южная Пальмира»: порошок-концентрат и чистящая паста.
10081	8590073343	712964612236	0.5555555555555556	0	0.94	Во второй карточке комплект из двух аэроболов, тогда как первая описывает одну обучающую игру другого бренда без указания такого набора.
10082	8590073406	601295577253	0.5555555555555556	1	0.90	Совпадают китайский противодиабетический пластырь для контроля сахара и комплект из шести штук.
10083	8590073464	678604889969	0.5555555555555556	1	0.88	Обе карточки описывают комплект из трёх HEPA-фильтров для Xiaomi Jimmy JV51; различия дополнительных совместимых моделей не противоречат базовому изделию.
10084	8590073492	841813608981	0.5555555555555556	0	0.99	Одинаковый корм по 70 г продаётся в разной комплектности: 12 паучей против одного.
10085	8590073497	120259143235	0.4444444444444444	1	0.98	Совпадают мини-гармошка Music Life с четырьмя отверстиями, восемью тонами и точными размерами 3,5×1,5×1 см.
10086	8590073503	369367293555	0.5555555555555556	0	0.97	Цвет волос различается: однотонный красный и T1B-Red, то есть чёрно-красный переход.
10087	8590073517	300647796730	0.5555555555555556	0	0.99	Первая игрушка — автомобиль масштаба 1:32, отстреливающий мотоциклы, вторая карточка атрибутирована как отдельный игрушечный мотоцикл.
10088	8590073617	721554534284	0.4444444444444444	1	0.91	Совпадают синее бескаркасное подвесное кресло-гамак, фиксирующая верёвка и сумка для хранения.
10089	8590073655	8590087875	0.5555555555555556	0	0.97	Первая карточка описывает вкладыши Hoco без модели, вторая — внутриканальные вакуумные M78; конструкция различается.
10090	8590073698	609885421330	0.4444444444444444	0	0.88	Первая карточка не указывает бренд Kiss Beauty, а приведённые составы существенно различаются; совпадают лишь огуречное позиционирование и 60 штук.
10091	8590073701	541165962579	0.5555555555555556	0	0.98	Угги различаются высотой подошвы и полнотой: 3 см/F у Lux-Shop против 1 см/G у модели с молнией.
10092	8590073703	644245146943	0.4444444444444444	0	0.86	Первая карточка задаёт набор «Летний сон» из четырёх погремушек, вторая — общий цветной набор другого бренда без подтверждения количества и серии.
10093	8590073746	120259133458	0.4444444444444444	0	0.99	Первая карточка содержит только гель Moon Raccoon 500 мл, вторая продаёт его комплектом с губкой-ёршиком.
10094	8590073769	704374779548	0.5555555555555556	1	0.99	Совпадает точная модель Ambrella Wallers FW2463, размеры, световой поток 525 лм и температура 4200 K.
10095	8590073807	575525637907	0.4444444444444444	1	0.96	Совпадают стеллаж Westcom №2 цвета орех из ДСП и точные размеры 90×30×210 см; «Модерн» уточняет серию.
10096	8590073893	188978712312	0.4444444444444444	0	0.82	Первая карточка задаёт вариант Y113, а вторая — конкретный дизайн с Реном Амамией; принадлежности к Persona 5 недостаточно для подтверждения одного принта.
10097	8590073930	627065229021	0.4444444444444444	0	0.97	В первой карточке один культивированный жемчуг и масса 3,46 г, во второй указаны имитация жемчуга, фианит и масса 3,6 г.
10098	8590073979	240518302259	0.4444444444444444	0	0.85	Первая карточка задаёт размер 39, стельку 24,5 см и подошву 1,5 см, а вторая общая карточка не подтверждает размер и указывает подошву 2,5 см.
10099	8590074012	601295482063	0.5555555555555556	0	0.99	Столы различаются брендом и материалом столешницы: Mebel Style Group из ЛДСП и Job-Job «Тринити» из металла.
10100	8590074071	42949786936	0.5555555555555556	0	0.92	При одинаковых размерах и цвете шторы относятся к разным брендам All-Roll и «Мастери»; тип ткани «шёлк» первой карточки во второй не подтверждён.
10101	8590074099	438086698705	0.5555555555555556	1	0.91	Совпадают розовый комплект из 15 электрических бигуди, бокс и 15 крабиков; дополнительные заколки во второй карточке не меняют основной набор.
10102	8590074191	481036418593	0.5555555555555556	0	0.96	Первая карточка заявляет вафельный лист Printort A4 массой 50 г, вторая — картинку для обычного торта массой 100 г.
10103	8590074230	773094182259	0.4444444444444444	0	0.99	Лаки Alpa имеют разную химическую основу: алкидно-уретановую с уайт-спиритом и акрил-уретановую водную.
10104	8590074244	566935772797	0.5555555555555556	0	0.99	При одинаковой марке нити ЛШ-460 и длине 500 м различается диаметр: 1,5 и 1 мм.
10105	8590074277	249108212756	0.4444444444444444	0	0.99	Саморезы совпадают по размеру, но различаются количеством и массой: 42 шт./0,5 кг против 50 шт./0,666 кг.
10106	8590074384	214748389225	0.5555555555555556	1	0.83	Обе карточки описывают один компактный портативный ручной запайщик пакетов Super Sealer без батареек.
10107	8590074442	171798730297	0.5555555555555556	0	0.99	Ноутбуки имеют разные точные партномера конфигурации: P1403CVA-S60500 и P1403CVA-S60769.
10108	8590074525	549755867686	0.5555555555555556	0	0.99	Различаются артикул и схема ТВ-розетки Glossa: GSL000293 оконечная и GSL000292 проходная.
10109	8590074533	154618835577	0.4444444444444444	0	0.95	У первого товара форма миски объёмом 750 мл и масса 120 г, у второго — глубокая походная тарелка массой 90 г.
10110	8590074563	523986163197	0.4444444444444444	0	0.95	Первая карточка описывает костюм Huntsman размера 60 с утеплителем 80 г/м² и режимом до −8 °C, вторая — «Горка-Люкс» с Radotex и режимом −5…+15 °C.
10111	8590074574	34359821907	0.4444444444444444	0	0.98	Первый товар — восточный парфюмированный мист Lattafa Hayaati, второй — безымянная древесная парфюмерная вода Men; тип и аромат различаются.
10112	8590074593	764504274484	0.4444444444444444	0	0.89	Первая карточка задаёт электронную машину модели 2022090213 с автоматической петлёй, вторая — общую компактную ABS-машинку с педалью и питанием от батареек/сети.
10113	8590074681	335007605096	0.5555555555555556	0	0.96	Количество совпадает, но первая карточка указывает натуральные поглотители по 40 г, вторая — гелевые/угольные ёмкости по 100 мл.
10114	8590074742	601295561417	0.4444444444444444	1	0.98	Совпадают лапша Master Kong со вкусом говядины и зелёного перца, салатовая упаковка и комплект из четырёх штук.
10115	8590074764	773094124292	0.5555555555555556	0	0.88	Первая карточка без бренда имеет код 148635 и противоречиво указана складной, вторая — конкретный IKEA Antilop S99219368 с ремнём и столешницей.
10116	8590074767	558345761043	0.5555555555555556	0	0.90	Первая карточка задаёт тёмно-серебристую линзу, вторая — мультицветную линзу конкретной модели Copozz GOG-201 Pro.
10117	8590074859	532576038832	0.4444444444444444	0	0.99	Наборы форм различаются диаметрами и материалом: 20/22/24 см из углеродистой стали и 18/20/22 см из алюминия.
10118	8590074875	429496811982	0.4444444444444444	0	0.88	Первая карточка задаёт размер 52/3XL и хлопковую майку, вторая — товар Sweet Shop из хлопка с эластаном без подтверждения размера.
10119	8590074943	609885459476	0.4444444444444444	0	0.99	Комплекты Chrome73 различаются цветом и обивкой: бежевый микровелюр и белая экокожа.
10120	8590074970	163208783299	0.5555555555555556	0	0.99	Наполнитель Kikikat имеет разный объём: 10 и 5 л.
10121	8590074970	695784778475	0.5555555555555556	0	0.96	Первая карточка задаёт вариант Natural Unscented, вторая — отдельную разновидность с активированным углём.
10122	8590074997	592705565729	0.5555555555555556	0	0.99	Морозильники имеют разные модели STZ 175 E и STZ 175 EF, а также разные классы энергопотребления A+ и B.
10123	8590075023	412316903699	0.4444444444444444	0	0.99	Первый товар — оригинальный LEGO Ninjago 71804, второй — совместимый безымянный конструктор, несмотря на тот же сюжет и 104 детали.
10124	8590075054	481036429465	0.4444444444444444	1	0.94	Совпадают гидрофильное гель-масло Compliment для умывания и снятия макияжа и объём 150 мл; страна во второй карточке выглядит ошибкой.
10125	8590075148	206158490270	0.5555555555555556	0	0.91	Совпадает сорт жимолости и формат P9, но саженцы относятся к разным питомникам «Сад Элит» и «Модный фермер» и имеют разную заявленную массу.
10126	8590075153	747324447931	0.4444444444444444	1	0.97	Совпадает фиточай «Лёгкое дыхание» из диких трав №4 бренда «Сибирское здоровье» и 30 пакетиков.
10127	8590075188	223338432778	0.4444444444444444	0	0.99	Щиты Woodshop различаются длиной и сортом: 1600 мм/BC и 1650 мм/C.
10128	8590075217	292057888879	0.5555555555555556	0	0.90	Финики одного сорта и массы относятся к разным брендам «Фундучок» и «Мир орех» и имеют разные сроки годности.
10129	8590075254	360777286128	0.4444444444444444	1	0.93	Совпадают корпус Gigabyte GB-C500P, точные габариты 501×430×235 мм, Midi-Tower, два отсека 3,5 дюйма и отсутствие блока питания.
10130	8590075347	94489420667	0.4444444444444444	0	0.99	Подшипники Febest имеют разные партномера и размеры: DAC38700037 и DAC38740037M.
10131	8590075384	489626304687	0.5555555555555556	1	0.94	Совпадает набор Happy Valley «Школа балета» из двух шарнирных кукол китайского производства.
10132	8590075414	386547144583	0.4444444444444444	0	0.98	У кровати «Царица 200» различается обивка: экокожа в первой карточке и микровельвет во второй; это разные варианты исполнения.
10133	8590075419	274877948501	0.5555555555555556	0	0.99	Первая карточка продаёт только основу со схемой и инструкцией, вторая — полный набор с чешским бисером и иглой.
10134	8590075531	438086721700	0.5555555555555556	0	0.86	Первая карточка задаёт конкретный принт Art1020 «Волк, природа», вторая не раскрывает изображение на чехле-книжке.
10135	8590075624	34359838189	0.4444444444444444	0	0.99	Первый товар — OEM-адаптер без бренда, второй — оригинальная модель Samsung EP-T2510; совпадение мощности и разъёма не делает их одним товаром.
10136	8590075725	687194824419	0.4444444444444444	1	0.87	Обе карточки описывают красный автоматический интерактивный мяч для животных с зарядкой Type-C и размером около 6 см.
10137	8590075745	438086791024	0.5555555555555556	0	0.94	В первой карточке перечислено семь инструментов Christian, во второй прямо указан набор из восьми предметов.
10138	8590075769	343597394187	0.4444444444444444	0	0.89	Первый смычок относится к Bowork и варианту 057, второй — к безымянной модели VBG211; совпадают лишь размер 4/4 и углеродный стержень.
10139	8590075775	137438958426	0.4444444444444444	0	0.93	Весы относятся к разным брендам Yes World и Qupi и имеют разную массу; совпадают только общие характеристики белых кухонных весов.
10140	8590075781	197568592648	0.5555555555555556	0	0.94	Комплекты различаются упаковкой и оформлением: однотонные фломастеры в картонной коробке против «Полосок» в тубусе.
10141	8590075807	283467931354	0.5555555555555556	0	0.90	Первая карточка задаёт самолёт модели 706 длиной 99 см с наклейкой, вторая — модифицированную модель S81 без подтверждения размера.
10142	8590075839	103079265594	0.4444444444444444	0	0.97	Наборы различаются основой и комплектацией: холст на подрамнике со стилусом и лотком против основы МДФ в подарочной деревянной коробке.
10143	8590075897	377957206538	0.5555555555555556	1	0.96	Совпадает китайский рыболовный корнцанг-зажим для извлечения крючка длиной 18 см.
10144	8590075973	644245229301	0.4444444444444444	0	0.99	Аппараты различаются цветом и числом уровней мощности: серебристый с 9 скоростями и белый Mijia с 15 режимами.
10145	8590075988	188978718005	0.5555555555555556	0	0.85	Вторая общая карточка с подголовником не подтверждает конструкцию, размеры, нагрузку 150 кг и отсутствие механизма качания конкретного кресла руководителя.
10146	8590076043	8589952036	0.4444444444444444	0	0.90	Наборы имеют разные бренды и заявленное назначение: Dine Trin для ткани и любых поверхностей, Kasimir — для граффити и стекла.
10147	8590076082	455266608407	0.4444444444444444	0	0.99	Первая фигурка Незуко высотой 18 см предназначена под покраску, вторая — готовая разноцветная ПВХ-фигурка высотой 19 см.
10148	8590076088	111669262541	0.4444444444444444	1	0.91	Совпадают клубничный продукт «Махеевъ» в дой-паке и масса 300 г; «протёртая с сахаром» является описанием клубничного джема.
10149	8590076088	455266579686	0.5555555555555556	1	0.94	Совпадают клубничный джем «Махеевъ», фасовка дой-пак и масса 300 г; ошибочный тип овощных консервов во второй карточке несущественен.
10150	8590076169	352187356205	0.5555555555555556	1	0.87	Совпадают чёрно-серая рулетка «Пижон» для небольшой собаки и кнопка стоп; «Сима-ленд» является продавцом бренда.
10151	8590076169	601295440428	0.5555555555555556	1	0.87	Совпадают чёрно-серая рулетка «Пижон» для небольшой собаки и кнопка стоп; «Сима-ленд» является продавцом бренда.
10152	8590076169	738734398097	0.4444444444444444	1	0.85	Совпадают чёрно-серая рулетка «Пижон» под кожу длиной 5 м и кнопка стоп; предел 20/25 кг противоречит внутри второй карточки и выглядит ошибкой.
10153	8590076189	146028894200	0.4444444444444444	0	0.99	При полном совпадении размеров и ткани комплекты имеют разные цвета: белый вариант A375 и серый.
10154	8590076190	549755917179	0.5555555555555556	1	0.97	Совпадают одноразовый шампунь-гель «Мыльная мануфактура Классик», 50 саше по 10 мл; 500 единиц во второй карточке ошибочно дублируют общий объём.
10155	8590076192	111669174449	0.4444444444444444	0	0.99	Щётки рассчитаны на разные поколения Roborock: первая на S5/T4/T6 и Xiaowa, вторая на T7S/S7/S70.
10156	8590076208	695784795085	0.4444444444444444	0	0.98	Бюстгальтеры совпадают по бренду, цвету и размеру, но имеют разный состав: полиамид/эластан 80/20 и 85/15.
10157	8590076236	403726995231	0.4444444444444444	1	0.90	Совпадает набор «Московских» шоколадных конфет ассорти из пяти классических видов массой 1 кг.
10158	8590076247	85899489009	0.4444444444444444	1	0.96	Совпадают мужская серебряная печатка Alda 925 пробы с чёрным фианитом, родирование и подарочная комплектация; модель 151 уточняет изделие.
10159	8590076295	360777345726	0.4444444444444444	0	0.88	Первая карточка описывает кошелёк-чехол Guardian с зажимом для денег, вторая — отдельный вариант «Геометрия» с RFID-защитой и иным весом.
10160	8590076324	773094148592	0.4444444444444444	0	0.98	Отрезы муслина различаются брендом и шириной: Runa Tex 200×130 см и «Мятный кролик» 200×140 см.
10161	8590076359	94489382033	0.4444444444444444	0	0.99	Синтезаторы различаются механикой клавиш и массой: невзвешенная клавиатура/5 кг против взвешенной/3,5 кг.
10162	8590076359	712964661376	0.4444444444444444	0	0.99	Различаются жёсткость клавиатуры, масса и набор тембров: невзвешенная модель 5 кг против взвешенной модели 12255 массой 6 кг.
10163	8590076407	266288067250	0.5555555555555556	0	0.84	Первая карточка не подтверждает модель Zurich, а вторая не фиксирует выбранный размер 45; совпадают лишь бренд, цветовая гамма и материал верха.
10164	8590076412	300647843052	0.4444444444444444	0	0.95	Первая карточка продаёт игровой набор с бензопилой и защитными очками, вторая — отдельную бензопилу Tongde без подтверждения очков.
10165	8590076419	103079240621	0.4444444444444444	0	0.98	Первая карточка содержит 20 цветов и расширенный комплект с мольбертом, вторая «Пионы в облаках» — 22 цвета и иной сюжет.
10166	8590076419	695784840692	0.4444444444444444	0	0.98	Первая карточка содержит 20 цветов и мольберт, вторая «Волшебные цветы» — 22 цвета и конкретный иной сюжет.
10167	8590076421	798863982149	0.4444444444444444	0	0.99	Пряжа совпадает по цвету 584 и характеристикам мотка, но различается комплектность: 2 и 5 мотков.
10168	8590076501	824633796138	0.5555555555555556	0	0.99	На персонализированных брелоках разные имена и надписи: «Я люблю Алихана» и «Муханнад, я тебя люблю».
10169	8590076538	223338308558	0.5555555555555556	1	0.98	Совпадают карандаш для губ Kiki Matte, тон 28 «Пыльная роза» и масса около 1 г.
10170	8590076546	833223713735	0.5555555555555556	0	0.98	Вторая кровать Hansales имеет дополнительную боковую спинку слева и нагрузку 250 кг, первая — стандартное исполнение без этой спинки и нагрузку 350 кг.
10171	8590076613	584115562833	0.5555555555555556	0	0.91	Пакеты одинакового размера относятся к разным брендам Home Queen и «Доляна»; общих габаритов недостаточно для одного товара.
10172	8590076659	429496757520	0.5555555555555556	1	0.98	Совпадают жидкость «ДЭТА» для фумигатора от комаров, один флакон 30 мл российского производства.
10173	8590076731	274877959779	0.4444444444444444	0	0.99	Первая карточка продаёт полный набор «Светлица» с тайваньским бисером и иглой, вторая — только схему-основу Craft Nest.
10174	8590076738	160738	0.4444444444444444	0	0.91	Первая ветровка имеет несъёмный капюшон и позиционируется для больших размеров, вторая Yong Feng размера 48 не подтверждает капюшон и относится к другому бренду.
10175	8590076738	790274106783	0.4444444444444444	0	0.90	Даже при большом размере 56 вторая ветровка Yong Feng не подтверждает несъёмный капюшон и бренд H.Y Store первой модели.
10176	8590076761	25769937376	0.4444444444444444	1	0.97	Совпадает детская коляска для кукол «Зебра» с металлическим каркасом.
10177	8590076773	128849160697	0.4444444444444444	1	0.83	Обе карточки описывают чёрный мужской городской рюкзак из искусственной кожи высотой 44 см; ширина и глубина во второй карточке, вероятно, переставлены местами.
10178	8590076776	627065319310	0.4444444444444444	0	0.99	Ошейники Mr.Kranch различаются диапазоном обхвата: 24–30 и 20–25 см.
10179	8590076777	369367309664	0.4444444444444444	0	0.98	При одинаковом размере 21 кольца имеют существенно разную массу: около 4,43/3,96 г и 5,23 г; второе также имеет модель 000362.
10180	8590076844	695784859790	0.5555555555555556	1	0.86	Совпадают всесезонное ротанговое гнездо для кошки размера L, белая съёмная подушка и высота 15 см; разные названия бренда выглядят маркировкой продавцов.
10181	8590076875	8590068904	0.5555555555555556	0	0.91	Общая белая тетрадь без полей не подтверждает именной принт «Я люблю линейку», формат A5 и 60 листов.
10182	8590076875	188978577384	0.5555555555555556	0	0.91	Общая белая тетрадь без полей не подтверждает конкретный принт «Я люблю Тарасия» и 60 листов A5.
10183	8590076875	326417553845	0.4444444444444444	0	0.91	Общая белая тетрадь без полей не подтверждает конкретный принт «Я люблю Назарово» и 60 листов A5.
10184	8590076875	635655210802	0.5555555555555556	0	0.91	Общая белая тетрадь без полей не подтверждает принт «Я люблю попугая» и 60 листов A5.
10185	8590076875	841813710398	0.5555555555555556	0	0.91	Общая белая тетрадь без полей не подтверждает конкретный принт «Я люблю Лебяжье» и 60 листов A5.
10186	8590076879	156551	0.4444444444444444	0	0.99	Кольца различаются массой и характеристиками бриллианта: 1,13 г/0,004 карата против 1,57 г/0,007 карата.
10187	8590076893	833223664747	0.5555555555555556	0	0.99	Первый товар продаётся комплектом из четырёх уголков, во второй карточке количество не указано и описана одна единица.
10188	8590076901	94489304507	0.4444444444444444	0	0.99	Комплекты смородинового мармелада различаются общей массой: 780 и 810 г.
10189	8590076951	223338434447	0.4444444444444444	1	0.88	Уникальное название Incandessence и женская парфюмерная вода совпадают; вторая сокращённая карточка не указывает Avon и 50 мл, но не содержит варианта, противоречащего им.
10190	8590077012	489626349809	0.5555555555555556	1	0.97	Совпадают папка-регистратор Brauberg «Шотландка» и уникальный артикул 222074; расхождение ширины 75/80 мм является неточностью карточки.
10191	8590077071	489626440656	0.5555555555555556	0	0.99	Рычаги Teknorot имеют разные артикулы: M-911 и B-911.
10192	8590077075	721554653396	0.4444444444444444	0	0.97	Первая карточка описывает четыре электронных сигнализатора Housgo, вторая — комплект другого бренда со свингерами.
10193	8590077087	747324452216	0.5555555555555556	0	0.99	Лакомства различаются видом и фасовкой: хрящики куриной грудки по 30 г против филе грудки по 55 г.
10194	8590077094	317827689417	0.4444444444444444	0	0.99	На именных подарочных ручках разные гравировки: «Садик Эбен» и «Олжас».
10195	8590077189	816043843726	0.5555555555555556	0	0.88	Первая карточка описывает безымянные серьги «два кольца» диаметром 30 мм, вторая — объёмные кольца Ad Infinitum другого производства без подтверждения размера.
10196	8590077260	146029037467	0.4444444444444444	0	0.99	Модели ВАЗ-2106 одного масштаба имеют разную длину и оснащение: 15 см без заявленных эффектов и 17 см со светом и звуком.
10197	8590077266	8590062074	0.4444444444444444	0	0.86	Первая карточка задаёт конкретный вариант Invisibobble Original Pretzel, а вторая не подтверждает линейку и цвет этой резинки.
10198	8590077305	429496871547	0.5555555555555556	1	0.98	Совпадает навесной шкаф Vivat «Фрейм» с одной дверцей, фасадом Grey Silk и точными размерами 920×300×324 мм.
10199	8590077318	592705593549	0.5555555555555556	0	0.94	Мультиметры имеют общую модельную основу DT838, но продаются под разными брендами Vivacity и «Ресанта» и с разной комплектацией.
10200	8590077414	644245161412	0.4444444444444444	0	0.88	Первая карточка задаёт модель Berlingo No Secret FB4_A4991 толщиной 600 мкм, вторая — общую папку с корешком 32 мм без подтверждения модели.
10201	8590077418	94489358361	0.4444444444444444	0	0.99	Шкафы серии «Лорена/Лорен-Порто» имеют разные габариты: 220×55×230 и 230×40×230 см.
10202	8590077426	652835078236	0.5555555555555556	1	0.85	Обе карточки описывают чёрную перчатку-расчёску для вычёсывания собак; смесовая ткань является основой, а силикон — рабочей поверхностью.
10203	8590077438	240518278721	0.5555555555555556	0	0.99	Головки JTC имеют разные артикулы и исполнение: JTC-43824 универсальная и JTC443824 ударная шестигранная.
10204	8590077448	335007575034	0.4444444444444444	0	0.95	Первая карточка задаёт холст 50×60 см плотностью 380 г/м², а упаковочные размеры второй 57×45 см исключают этот формат.
10205	8590077469	214748488977	0.4444444444444444	0	0.99	Это разные модели чехла AMC: Г12-2 В для 12-струнной гитары и Г12-5 В для обычной акустической.
10206	8590077470	146029036008	0.4444444444444444	0	0.99	Куртки различаются брендом, размером и утеплителем: Samlat/48/синтепон против безымянной 54/холлофайбер.
10207	8590077483	455266678721	0.4444444444444444	0	0.99	Кусачки Yoko имеют разные модели и размер режущей части: SK-015/10 и SK-017-5.
10208	8590077502	369367349418	0.5555555555555556	0	0.99	Первая карточка описывает один лоток Brauberg Original, вторая — комплект из шести штук.
10209	8590077510	446676664459	0.4444444444444444	0	0.87	Первая карточка задаёт конкретный оттенок 02 Sexy Red и массу 3,4 г, вторая не подтверждает выбранный оттенок тинта.
10210	8590077601	17180023384	0.5555555555555556	0	0.99	Краски Finntella Panssari различаются оттенком и блеском: Samppanja матовая и Manteli полуглянцевая.
10211	8590077625	77346	0.4444444444444444	0	0.96	Первый массажный аппарат указан пластиковым, второй — отдельная силиконовая вакуумная банка размером 50×50 мм.
10212	8590077629	369367199439	0.4444444444444444	0	0.99	Крем Exxe совпадает по виду и объёму тюбика, но продаётся одной штукой против комплекта из трёх.
10213	8590077659	601295552360	0.5555555555555556	0	0.97	Первая карточка имеет неопределённое обозначение XKLCHASDF и фужерный аромат, вторая — безымянную кофейную композицию Chanel; конкретная линия не совпадает.
10214	8590077695	841813665760	0.4444444444444444	1	0.94	Совпадают серебристая подарочная шариковая ручка Calligrata в футляре, металлический корпус и линия 0,7 мм.
10215	8590077740	352187385057	0.4444444444444444	0	0.96	Пылесосы различаются аккумулятором и конструкцией: встроенный аккумулятор/16 кПа/шесть насадок против съёмного аккумулятора и контейнера 1 л.
10216	8590077803	532575977261	0.5555555555555556	0	0.99	При одинаковом объёме, цвете и материале первая бутылка имеет венчик, а Uzspace — без размешивающего элемента.
10217	8590077907	721554593036	0.5555555555555556	0	0.99	Различается количество таблеток Clean&Fresh Lemon: 150 и 100 штук.
10218	8590077946	111669206776	0.5555555555555556	1	0.95	Совпадают синий текстильный шопер на молнии и размеры около 37×32 см; страна во второй карточке расходится, но описание товара идентично.
10219	8590077956	652835112304	0.4444444444444444	0	0.97	Первая карточка продаёт мозаику «Святая Зинаида» в подарочной деревянной коробке с древесной шерстью, вторая — стандартный набор без коробки.
10220	8590077956	764504210382	0.5555555555555556	0	0.97	Первая мозаика «Святая Зинаида» поставляется в подарочной деревянной коробке, вторая «Алмазная россыпь» — стандартным набором без коробки.
10221	8590078025	781684196728	0.4444444444444444	0	0.98	Первый комплект содержит разные завтраки «Дельфинчики» и «Крокодильчики», второй — две одинаковые пачки Croco «Крокодильчики».
10222	8590078101	283467878228	0.5555555555555556	1	0.91	Совпадают комплект из двух зелёных велюровых табуретов Elite, размеры 37×37×51 см и усиленный хромированный каркас; 160/170 кг — округление нагрузки.
10223	8590078158	498216353660	0.4444444444444444	0	0.87	Первая карточка допускает мраморное и абстрактное оформление, вторая задаёт конкретный белый геометрический принт Dakar; размер и материал сами по себе недостаточны.
10224	8590078181	523986115486	0.5555555555555556	0	0.94	Первая общая карточка имеет упаковку 20×30×5 см и массу 1 кг, что не соответствует большому усиленному манежу из 49 трубок с воротами и кольцом.
10225	8590078219	309237709462	0.4444444444444444	0	0.99	Тумбы Aquanet Nova Lite имеют разные артикулы и высоту: 00298848/562 мм и 242577/650 мм.
10226	8590078220	661424964387	0.4444444444444444	1	0.98	Совпадает приправа Kotanyi «Чеснок-травы-соль» в мельнице массой 50 г.
10227	8590078253	231928333476	0.4444444444444444	0	0.99	Средство Cillit Bang совпадает по варианту и объёму флакона, но продаётся одной штукой против комплекта из 12.
10228	8590078253	584115648144	0.4444444444444444	0	0.99	Различается комплектность средства Cillit от налёта и ржавчины: один флакон против четырёх.
10229	8590078261	635655179279	0.5555555555555556	1	0.94	Совпадает точная модель Gefest 5101-02-0001 коричневого цвета, четыре конфорки, чугунные решётки и электрический гриль; расхождения габаритов и объёма духовки являются ошибками карточек.
10230	8590078261	807453917018	0.5555555555555556	0	0.99	Это разные модели Gefest: ПГЭ 5101-02 0001 с электрическим грилем и ПГ 5100-02 0010 с газовым грилем.
10231	8590078338	755914318058	0.5555555555555556	0	0.87	Первая калимба имеет коричнево-красный цвет, строй до мажор и конкретный полный комплект, вторая Music Life — бежевая и не подтверждает строй и комплектность.
10232	8590078373	558345877012	0.4444444444444444	1	0.87	Совпадают большое гипсовое яйцо динозавра, инструменты для раскопок и 12 двусторонних карточек; бренды выглядят маркировкой одного китайского набора.
10233	8590078428	721554582624	0.4444444444444444	0	0.99	Нутрикомп Drink Plus со вкусом банана продаётся одним флаконом против комплекта из двух.
10234	8590078514	601295572007	0.4444444444444444	1	0.95	Совпадает стальной язычковый чакра-барабан диаметром 3 дюйма с шестью нотами.
10235	8590078515	515396156000	0.4444444444444444	0	0.95	При одинаковом названии Trussardi Delicate Rose и объёме первая карточка указывает турецкое производство, вторая — оригинальное итальянское; это разные источники товара.
10236	8590078572	386547094341	0.4444444444444444	0	0.93	Саженцы сорта «Сахарная» относятся к разным питомникам Green Sad и ИП Луханин и имеют разную массу 0,75/1,5 кг.
10237	8590078586	472446534591	0.4444444444444444	0	0.85	Вторая общая карточка Greenship не подтверждает модель из искусственного камня объёмом 10 л, диаметр 26 см и дренажный вкладыш.
10238	8590078643	833223725857	0.5555555555555556	1	0.96	Совпадают чёрный кодовый металлический сейф объёмом 6 л, габариты 23×17×17 см и масса около 2,2–2,3 кг.
10239	8590078653	472446409730	0.5555555555555556	0	0.99	Медиаторы D'Andrea имеют разные варианты модели и толщину: RG351-058TM и RG351-1.21XH.
10240	8590078716	309237680497	0.4444444444444444	0	0.99	Фильтры предназначены для разных очистителей Xiaomi: Smart Air Purifier 4 Lite AFEP5TFA17 и Mi Air Purifier SCG4011TW.
10241	8590078764	833223763374	0.4444444444444444	0	0.99	Комплекты сцепления имеют разные бренды, артикулы и автомобили: Miles GE09060 для Chevrolet Aveo и Mapa 030200800 для Citroën/Peugeot.
10242	8590078779	111669197952	0.4444444444444444	0	0.99	Комплекты решёток и ножа предназначены для разных мясорубок: Vitek VT-3611 и Alpina.
10243	8590078836	429496836164	0.4444444444444444	0	0.99	Втулки имеют разные OEM-номера и совместимость: 54813-25000 для Hyundai Accent и 54813-2H000 для Hyundai/Kia.
10244	8590078839	231928350012	0.5555555555555556	0	0.93	Первый браслет размера 20 изготовлен из натуральной воловьей кожи, второй Rumiru допускает искусственную кожу и не подтверждает размер.
10245	8590078876	17179888570	0.5555555555555556	1	0.93	Совпадает картина по номерам «Лев — царь зверей» на подрамнике 40×50 см; упаковка 54×44 см первой карточки согласуется с форматом.
10246	8590078889	369367292265	0.4444444444444444	1	0.84	Обе карточки описывают случайную плюшево-виниловую фигурку-брелок Labubu первой серии высотой 15 см.
10247	8590078917	515396142741	0.4444444444444444	0	0.84	Первая карточка сообщает только белую лупу Techshow и не подтверждает модель FS75RC, увеличение 5×/11× и LED-подсветку.
10248	8590078934	360777297485	0.5555555555555556	1	0.97	Совпадает Braun Series 3 300S: три сеточные головки, сухое бритьё, 30 минут работы, час зарядки и SmartPlug.
10249	8590078934	798864004626	0.5555555555555556	0	0.99	Это разные комплектации Braun Series 3: базовая 300S и 300BT Shave&Style с насадкой-триммером и пятью гребнями.
